Stage Number;Stage Name;Tint Set;Conditions;Sky;Time Of Day;Surface;Track
599;Northumbria Gravel;N;crisp;partcloud;noon;damp;normal
599;Northumbria Gravel;N;crisp;partcloud;noon;damp;worn
599;Northumbria Gravel;N;crisp;partcloud;noon;wet;new
599;Northumbria Gravel;N;crisp;partcloud;noon;wet;normal
599;Northumbria Gravel;N;crisp;partcloud;noon;wet;worn
599;Northumbria Gravel;N;hazy;clear;noon;dry;new
599;Northumbria Gravel;N;hazy;clear;noon;dry;normal
599;Northumbria Gravel;N;hazy;clear;noon;dry;worn
599;Northumbria Gravel;N;hazy;clear;noon;damp;new
599;Northumbria Gravel;N;hazy;clear;noon;damp;normal
599;Northumbria Gravel;N;hazy;clear;noon;damp;worn
599;Northumbria Gravel;N;hazy;clear;noon;wet;new
599;Northumbria Gravel;N;hazy;clear;noon;wet;normal
599;Northumbria Gravel;N;hazy;clear;noon;wet;worn
599;Northumbria Gravel;N;hazy;partcloud;noon;dry;new
599;Northumbria Gravel;N;hazy;partcloud;noon;dry;normal
599;Northumbria Gravel;N;hazy;partcloud;noon;dry;worn
599;Northumbria Gravel;N;hazy;partcloud;noon;damp;new
599;Northumbria Gravel;N;hazy;partcloud;noon;damp;normal
599;Northumbria Gravel;N;hazy;partcloud;noon;damp;worn
599;Northumbria Gravel;N;hazy;partcloud;noon;wet;new
599;Northumbria Gravel;N;hazy;partcloud;noon;wet;normal
599;Northumbria Gravel;N;hazy;partcloud;noon;wet;worn
599;Northumbria Gravel;O;norain;lightcloud;noon;dry;new
599;Northumbria Gravel;O;norain;lightcloud;noon;dry;normal
599;Northumbria Gravel;O;norain;lightcloud;noon;dry;worn
599;Northumbria Gravel;O;norain;lightcloud;noon;damp;new
599;Northumbria Gravel;O;norain;lightcloud;noon;damp;normal
599;Northumbria Gravel;O;norain;lightcloud;noon;damp;worn
599;Northumbria Gravel;O;norain;lightcloud;noon;wet;new
599;Northumbria Gravel;O;norain;lightcloud;noon;wet;normal
599;Northumbria Gravel;O;norain;lightcloud;noon;wet;worn
599;Northumbria Gravel;O;lightrain;heavycloud;noon;dry;new
599;Northumbria Gravel;O;lightrain;heavycloud;noon;dry;normal
599;Northumbria Gravel;O;lightrain;heavycloud;noon;dry;worn
599;Northumbria Gravel;O;lightrain;heavycloud;noon;damp;new
599;Northumbria Gravel;O;lightrain;heavycloud;noon;damp;normal
599;Northumbria Gravel;O;lightrain;heavycloud;noon;damp;worn
599;Northumbria Gravel;O;lightrain;heavycloud;noon;wet;new
599;Northumbria Gravel;O;lightrain;heavycloud;noon;wet;normal
599;Northumbria Gravel;O;lightrain;heavycloud;noon;wet;worn
599;Northumbria Gravel;O;heavyrain;heavycloud;noon;dry;new
599;Northumbria Gravel;O;heavyrain;heavycloud;noon;dry;normal
599;Northumbria Gravel;O;heavyrain;heavycloud;noon;dry;worn
599;Northumbria Gravel;O;heavyrain;heavycloud;noon;damp;new
599;Northumbria Gravel;O;heavyrain;heavycloud;noon;damp;normal
599;Northumbria Gravel;O;heavyrain;heavycloud;noon;damp;worn
599;Northumbria Gravel;O;heavyrain;heavycloud;noon;wet;new
599;Northumbria Gravel;O;heavyrain;heavycloud;noon;wet;normal
599;Northumbria Gravel;O;heavyrain;heavycloud;noon;wet;worn
599;Northumbria Gravel;O;lightfog;heavycloud;noon;dry;new
599;Northumbria Gravel;O;lightfog;heavycloud;noon;dry;normal
599;Northumbria Gravel;O;lightfog;heavycloud;noon;dry;worn
599;Northumbria Gravel;O;lightfog;heavycloud;noon;damp;new
599;Northumbria Gravel;O;lightfog;heavycloud;noon;damp;normal
599;Northumbria Gravel;O;lightfog;heavycloud;noon;damp;worn
599;Northumbria Gravel;O;lightfog;heavycloud;noon;wet;new
599;Northumbria Gravel;O;lightfog;heavycloud;noon;wet;normal
599;Northumbria Gravel;O;lightfog;heavycloud;noon;wet;worn
599;Northumbria Gravel;O;heavyfog;heavycloud;noon;dry;new
599;Northumbria Gravel;O;heavyfog;heavycloud;noon;dry;normal
599;Northumbria Gravel;O;heavyfog;heavycloud;noon;dry;worn
599;Northumbria Gravel;O;heavyfog;heavycloud;noon;damp;new
599;Northumbria Gravel;O;heavyfog;heavycloud;noon;damp;normal
599;Northumbria Gravel;O;heavyfog;heavycloud;noon;damp;worn
599;Northumbria Gravel;O;heavyfog;heavycloud;noon;wet;new
599;Northumbria Gravel;O;heavyfog;heavycloud;noon;wet;normal
599;Northumbria Gravel;O;heavyfog;heavycloud;noon;wet;worn
601;Northumbria Tarmac;M;crisp;clear;morning;dry;new
601;Northumbria Tarmac;M;crisp;clear;morning;dry;normal
601;Northumbria Tarmac;M;crisp;clear;morning;dry;worn
601;Northumbria Tarmac;M;crisp;clear;morning;damp;new
601;Northumbria Tarmac;M;crisp;clear;morning;damp;normal
601;Northumbria Tarmac;M;crisp;clear;morning;damp;worn
601;Northumbria Tarmac;M;crisp;clear;morning;wet;new
601;Northumbria Tarmac;M;crisp;clear;morning;wet;normal
601;Northumbria Tarmac;M;crisp;clear;morning;wet;worn
601;Northumbria Tarmac;M;crisp;partcloud;morning;dry;new
601;Northumbria Tarmac;M;crisp;partcloud;morning;dry;normal
601;Northumbria Tarmac;M;crisp;partcloud;morning;dry;worn
601;Northumbria Tarmac;M;crisp;partcloud;morning;damp;new
601;Northumbria Tarmac;M;crisp;partcloud;morning;damp;normal
601;Northumbria Tarmac;M;crisp;partcloud;morning;damp;worn
601;Northumbria Tarmac;M;crisp;partcloud;morning;wet;new
601;Northumbria Tarmac;M;crisp;partcloud;morning;wet;normal
601;Northumbria Tarmac;M;crisp;partcloud;morning;wet;worn
601;Northumbria Tarmac;M;hazy;clear;morning;dry;new
601;Northumbria Tarmac;M;hazy;clear;morning;dry;normal
601;Northumbria Tarmac;M;hazy;clear;morning;dry;worn
601;Northumbria Tarmac;M;hazy;clear;morning;damp;new
601;Northumbria Tarmac;M;hazy;clear;morning;damp;normal
601;Northumbria Tarmac;M;hazy;clear;morning;damp;worn
601;Northumbria Tarmac;M;hazy;clear;morning;wet;new
601;Northumbria Tarmac;M;hazy;clear;morning;wet;normal
601;Northumbria Tarmac;M;hazy;clear;morning;wet;worn
601;Northumbria Tarmac;M;hazy;partcloud;morning;dry;new
601;Northumbria Tarmac;M;hazy;partcloud;morning;dry;normal
601;Northumbria Tarmac;M;hazy;partcloud;morning;dry;worn
601;Northumbria Tarmac;M;hazy;partcloud;morning;damp;new
601;Northumbria Tarmac;M;hazy;partcloud;morning;damp;normal
601;Northumbria Tarmac;M;hazy;partcloud;morning;damp;worn
601;Northumbria Tarmac;M;hazy;partcloud;morning;wet;new
601;Northumbria Tarmac;M;hazy;partcloud;morning;wet;normal
601;Northumbria Tarmac;M;hazy;partcloud;morning;wet;worn
601;Northumbria Tarmac;O;norain;lightcloud;morning;dry;new
601;Northumbria Tarmac;O;norain;lightcloud;morning;dry;normal
601;Northumbria Tarmac;O;norain;lightcloud;morning;dry;worn
601;Northumbria Tarmac;O;norain;lightcloud;morning;damp;new
601;Northumbria Tarmac;O;norain;lightcloud;morning;damp;normal
601;Northumbria Tarmac;O;norain;lightcloud;morning;damp;worn
601;Northumbria Tarmac;O;norain;lightcloud;morning;wet;new
601;Northumbria Tarmac;O;norain;lightcloud;morning;wet;normal
601;Northumbria Tarmac;O;norain;lightcloud;morning;wet;worn
601;Northumbria Tarmac;O;lightrain;heavycloud;morning;dry;new
601;Northumbria Tarmac;O;lightrain;heavycloud;morning;dry;normal
601;Northumbria Tarmac;O;lightrain;heavycloud;morning;dry;worn
601;Northumbria Tarmac;O;lightrain;heavycloud;morning;damp;new
601;Northumbria Tarmac;O;lightrain;heavycloud;morning;damp;normal
601;Northumbria Tarmac;O;lightrain;heavycloud;morning;damp;worn
601;Northumbria Tarmac;O;lightrain;heavycloud;morning;wet;new
601;Northumbria Tarmac;O;lightrain;heavycloud;morning;wet;normal
601;Northumbria Tarmac;O;lightrain;heavycloud;morning;wet;worn
601;Northumbria Tarmac;O;heavyrain;heavycloud;morning;dry;new
601;Northumbria Tarmac;O;heavyrain;heavycloud;morning;dry;normal
601;Northumbria Tarmac;O;heavyrain;heavycloud;morning;dry;worn
601;Northumbria Tarmac;O;heavyrain;heavycloud;morning;damp;new
601;Northumbria Tarmac;O;heavyrain;heavycloud;morning;damp;normal
601;Northumbria Tarmac;O;heavyrain;heavycloud;morning;damp;worn
601;Northumbria Tarmac;O;heavyrain;heavycloud;morning;wet;new
601;Northumbria Tarmac;O;heavyrain;heavycloud;morning;wet;normal
601;Northumbria Tarmac;O;heavyrain;heavycloud;morning;wet;worn
601;Northumbria Tarmac;O;lightfog;heavycloud;morning;dry;new
601;Northumbria Tarmac;O;lightfog;heavycloud;morning;dry;normal
601;Northumbria Tarmac;O;lightfog;heavycloud;morning;dry;worn
601;Northumbria Tarmac;O;lightfog;heavycloud;morning;damp;new
601;Northumbria Tarmac;O;lightfog;heavycloud;morning;damp;normal
601;Northumbria Tarmac;O;lightfog;heavycloud;morning;damp;worn
601;Northumbria Tarmac;O;lightfog;heavycloud;morning;wet;new
601;Northumbria Tarmac;O;lightfog;heavycloud;morning;wet;normal
601;Northumbria Tarmac;O;lightfog;heavycloud;morning;wet;worn
601;Northumbria Tarmac;O;heavyfog;heavycloud;morning;dry;new
601;Northumbria Tarmac;O;heavyfog;heavycloud;morning;dry;normal
601;Northumbria Tarmac;O;heavyfog;heavycloud;morning;dry;worn
601;Northumbria Tarmac;O;heavyfog;heavycloud;morning;damp;new
601;Northumbria Tarmac;O;heavyfog;heavycloud;morning;damp;normal
601;Northumbria Tarmac;O;heavyfog;heavycloud;morning;damp;worn
601;Northumbria Tarmac;O;heavyfog;heavycloud;morning;wet;new
601;Northumbria Tarmac;O;heavyfog;heavycloud;morning;wet;normal
601;Northumbria Tarmac;O;heavyfog;heavycloud;morning;wet;worn
607;Sturec;O;crisp;clear;morning;dry;new
607;Sturec;O;crisp;clear;morning;damp;new
607;Sturec;O;crisp;clear;morning;wet;new
607;Sturec;O;crisp;partcloud;morning;dry;new
607;Sturec;O;crisp;partcloud;morning;damp;new
607;Sturec;O;crisp;partcloud;morning;wet;new
607;Sturec;O;lightrain;heavycloud;morning;dry;new
607;Sturec;O;lightrain;heavycloud;morning;damp;new
607;Sturec;O;lightrain;heavycloud;morning;wet;new
607;Sturec;O;heavyrain;heavycloud;morning;dry;new
607;Sturec;O;heavyrain;heavycloud;morning;damp;new
607;Sturec;O;heavyrain;heavycloud;morning;wet;new
607;Sturec;O;lightfog;clear;morning;dry;new
607;Sturec;O;lightfog;clear;morning;damp;new
607;Sturec;O;lightfog;clear;morning;wet;new
607;Sturec;O;lightfog;heavycloud;evening;dry;new
607;Sturec;O;lightfog;heavycloud;evening;damp;new
607;Sturec;O;lightfog;heavycloud;evening;wet;new
608;Sturec II;O;crisp;clear;morning;dry;new
608;Sturec II;O;crisp;clear;morning;damp;new
608;Sturec II;O;crisp;clear;morning;wet;new
608;Sturec II;O;crisp;partcloud;morning;dry;new
608;Sturec II;O;crisp;partcloud;morning;damp;new
608;Sturec II;O;crisp;partcloud;morning;wet;new
608;Sturec II;O;lightrain;heavycloud;morning;dry;new
608;Sturec II;O;lightrain;heavycloud;morning;damp;new
608;Sturec II;O;lightrain;heavycloud;morning;wet;new
608;Sturec II;O;heavyrain;heavycloud;morning;dry;new
608;Sturec II;O;heavyrain;heavycloud;morning;damp;new
608;Sturec II;O;heavyrain;heavycloud;morning;wet;new
608;Sturec II;O;lightfog;clear;morning;dry;new
608;Sturec II;O;lightfog;clear;morning;damp;new
608;Sturec II;O;lightfog;clear;morning;wet;new
608;Sturec II;O;lightfog;heavycloud;evening;dry;new
608;Sturec II;O;lightfog;heavycloud;evening;damp;new
608;Sturec II;O;lightfog;heavycloud;evening;wet;new
609;Sturec Snow;O;crisp;clear;noon;dry;new
609;Sturec Snow;O;crisp;clear;noon;dry;normal
609;Sturec Snow;O;crisp;clear;noon;dry;worn
609;Sturec Snow;O;crisp;clear;evening;dry;new
609;Sturec Snow;O;crisp;clear;evening;dry;normal
609;Sturec Snow;O;crisp;clear;evening;dry;worn
609;Sturec Snow;O;hazy;partcloud;noon;dry;new
609;Sturec Snow;O;hazy;partcloud;noon;dry;normal
609;Sturec Snow;O;hazy;partcloud;noon;dry;worn
609;Sturec Snow;O;lightsnow;heavycloud;morning;dry;new
609;Sturec Snow;O;lightsnow;heavycloud;morning;dry;normal
609;Sturec Snow;O;lightsnow;heavycloud;morning;dry;worn
609;Sturec Snow;O;heavysnow;heavycloud;noon;dry;new
609;Sturec Snow;O;heavysnow;heavycloud;noon;dry;normal
609;Sturec Snow;O;heavysnow;heavycloud;noon;dry;worn
609;Sturec Snow;O;heavysnow;heavycloud;evening;dry;new
609;Sturec Snow;O;heavysnow;heavycloud;evening;dry;normal
609;Sturec Snow;O;heavysnow;heavycloud;evening;dry;worn
610;Sturec Snow II;O;crisp;clear;noon;dry;new
610;Sturec Snow II;O;crisp;clear;noon;dry;normal
610;Sturec Snow II;O;crisp;clear;noon;dry;worn
610;Sturec Snow II;O;crisp;clear;evening;dry;new
610;Sturec Snow II;O;crisp;clear;evening;dry;normal
610;Sturec Snow II;O;crisp;clear;evening;dry;worn
610;Sturec Snow II;O;hazy;partcloud;noon;dry;new
610;Sturec Snow II;O;hazy;partcloud;noon;dry;normal
610;Sturec Snow II;O;hazy;partcloud;noon;dry;worn
610;Sturec Snow II;O;lightsnow;heavycloud;morning;dry;new
610;Sturec Snow II;O;lightsnow;heavycloud;morning;dry;normal
610;Sturec Snow II;O;lightsnow;heavycloud;morning;dry;worn
610;Sturec Snow II;O;heavysnow;heavycloud;noon;dry;new
610;Sturec Snow II;O;heavysnow;heavycloud;noon;dry;normal
610;Sturec Snow II;O;heavysnow;heavycloud;noon;dry;worn
610;Sturec Snow II;O;heavysnow;heavycloud;evening;dry;new
610;Sturec Snow II;O;heavysnow;heavycloud;evening;dry;normal
610;Sturec Snow II;O;heavysnow;heavycloud;evening;dry;worn
613;Uhorna;O;crisp;clear;morning;dry;new
613;Uhorna;O;crisp;clear;morning;damp;new
613;Uhorna;O;crisp;clear;morning;wet;new
613;Uhorna;O;crisp;partcloud;morning;dry;new
613;Uhorna;O;crisp;partcloud;morning;damp;new
613;Uhorna;O;crisp;partcloud;morning;wet;new
613;Uhorna;O;norain;heavycloud;evening;dry;new
613;Uhorna;O;norain;heavycloud;evening;damp;new
613;Uhorna;O;norain;heavycloud;evening;wet;new
613;Uhorna;O;lightrain;heavycloud;morning;dry;new
613;Uhorna;O;lightrain;heavycloud;morning;damp;new
613;Uhorna;O;lightrain;heavycloud;morning;wet;new
613;Uhorna;O;heavyrain;heavycloud;noon;dry;new
613;Uhorna;O;heavyrain;heavycloud;noon;damp;new
613;Uhorna;O;heavyrain;heavycloud;noon;wet;new
613;Uhorna;O;lightfog;heavycloud;evening;dry;new
613;Uhorna;O;lightfog;heavycloud;evening;damp;new
613;Uhorna;O;lightfog;heavycloud;evening;wet;new
614;Uhorna II;O;crisp;clear;morning;dry;new
614;Uhorna II;O;crisp;clear;morning;damp;new
614;Uhorna II;O;crisp;clear;morning;wet;new
614;Uhorna II;O;crisp;partcloud;morning;dry;new
614;Uhorna II;O;crisp;partcloud;morning;damp;new
614;Uhorna II;O;crisp;partcloud;morning;wet;new
614;Uhorna II;O;norain;heavycloud;evening;dry;new
614;Uhorna II;O;norain;heavycloud;evening;damp;new
614;Uhorna II;O;norain;heavycloud;evening;wet;new
614;Uhorna II;O;lightrain;heavycloud;morning;dry;new
614;Uhorna II;O;lightrain;heavycloud;morning;damp;new
614;Uhorna II;O;lightrain;heavycloud;morning;wet;new
614;Uhorna II;O;heavyrain;heavycloud;noon;dry;new
614;Uhorna II;O;heavyrain;heavycloud;noon;damp;new
614;Uhorna II;O;heavyrain;heavycloud;noon;wet;new
614;Uhorna II;O;lightfog;heavycloud;evening;dry;new
614;Uhorna II;O;lightfog;heavycloud;evening;damp;new
614;Uhorna II;O;lightfog;heavycloud;evening;wet;new
615;Uhorna Snow;O;crisp;partcloud;evening;dry;new
615;Uhorna Snow;O;crisp;partcloud;evening;dry;normal
615;Uhorna Snow;O;crisp;partcloud;evening;dry;worn
615;Uhorna Snow;O;hazy;partcloud;morning;dry;new
615;Uhorna Snow;O;hazy;partcloud;morning;dry;normal
615;Uhorna Snow;O;hazy;partcloud;morning;dry;worn
615;Uhorna Snow;O;lightsnow;heavycloud;morning;dry;new
615;Uhorna Snow;O;lightsnow;heavycloud;morning;dry;normal
615;Uhorna Snow;O;lightsnow;heavycloud;morning;dry;worn
615;Uhorna Snow;O;heavysnow;heavycloud;morning;dry;new
615;Uhorna Snow;O;heavysnow;heavycloud;morning;dry;normal
615;Uhorna Snow;O;heavysnow;heavycloud;morning;dry;worn
616;Uhorna Snow II;O;crisp;partcloud;evening;dry;new
616;Uhorna Snow II;O;crisp;partcloud;evening;dry;normal
616;Uhorna Snow II;O;crisp;partcloud;evening;dry;worn
616;Uhorna Snow II;O;hazy;partcloud;morning;dry;new
616;Uhorna Snow II;O;hazy;partcloud;morning;dry;normal
616;Uhorna Snow II;O;hazy;partcloud;morning;dry;worn
616;Uhorna Snow II;O;lightsnow;heavycloud;morning;dry;new
616;Uhorna Snow II;O;lightsnow;heavycloud;morning;dry;normal
616;Uhorna Snow II;O;lightsnow;heavycloud;morning;dry;worn
616;Uhorna Snow II;O;heavysnow;heavycloud;morning;dry;new
616;Uhorna Snow II;O;heavysnow;heavycloud;morning;dry;normal
616;Uhorna Snow II;O;heavysnow;heavycloud;morning;dry;worn
700;Passo Valle;M;crisp;clear;morning;dry;new
700;Passo Valle;M;crisp;clear;morning;dry;normal
700;Passo Valle;M;crisp;clear;morning;dry;worn
700;Passo Valle;M;crisp;clear;morning;damp;new
700;Passo Valle;M;crisp;clear;morning;damp;normal
700;Passo Valle;M;crisp;clear;morning;damp;worn
700;Passo Valle;M;crisp;clear;morning;wet;new
700;Passo Valle;M;crisp;clear;morning;wet;normal
700;Passo Valle;M;crisp;clear;morning;wet;worn
700;Passo Valle;O;heavysnow;heavycloud;morning;dry;new
700;Passo Valle;O;heavysnow;heavycloud;morning;dry;normal
700;Passo Valle;O;heavysnow;heavycloud;morning;dry;worn
700;Passo Valle;O;heavysnow;heavycloud;morning;damp;new
700;Passo Valle;O;heavysnow;heavycloud;morning;damp;normal
700;Passo Valle;O;heavysnow;heavycloud;morning;damp;worn
700;Passo Valle;O;heavysnow;heavycloud;morning;wet;new
700;Passo Valle;O;heavysnow;heavycloud;morning;wet;normal
700;Passo Valle;O;heavysnow;heavycloud;morning;wet;worn
701;Passo Valle II;M;crisp;clear;morning;dry;new
701;Passo Valle II;M;crisp;clear;morning;dry;normal
701;Passo Valle II;M;crisp;clear;morning;dry;worn
701;Passo Valle II;M;crisp;clear;morning;damp;new
701;Passo Valle II;M;crisp;clear;morning;damp;normal
701;Passo Valle II;M;crisp;clear;morning;damp;worn
701;Passo Valle II;M;crisp;clear;morning;wet;new
701;Passo Valle II;M;crisp;clear;morning;wet;normal
701;Passo Valle II;M;crisp;clear;morning;wet;worn
701;Passo Valle II;O;heavysnow;heavycloud;morning;dry;new
701;Passo Valle II;O;heavysnow;heavycloud;morning;dry;normal
701;Passo Valle II;O;heavysnow;heavycloud;morning;dry;worn
701;Passo Valle II;O;heavysnow;heavycloud;morning;damp;new
701;Passo Valle II;O;heavysnow;heavycloud;morning;damp;normal
701;Passo Valle II;O;heavysnow;heavycloud;morning;damp;worn
701;Passo Valle II;O;heavysnow;heavycloud;morning;wet;new
701;Passo Valle II;O;heavysnow;heavycloud;morning;wet;normal
701;Passo Valle II;O;heavysnow;heavycloud;morning;wet;worn
703;Lousada - WRC;M;crisp;clear;morning;dry;new
703;Lousada - WRC;M;crisp;clear;morning;damp;new
703;Lousada - WRC;M;crisp;clear;morning;wet;new
703;Lousada - WRC;M;hazy;clear;morning;dry;new
703;Lousada - WRC;M;hazy;clear;morning;damp;new
703;Lousada - WRC;M;hazy;clear;morning;wet;new
703;Lousada - WRC;O;hazy;heavycloud;morning;dry;new
703;Lousada - WRC;O;hazy;heavycloud;morning;damp;new
703;Lousada - WRC;O;hazy;heavycloud;morning;wet;new
703;Lousada - WRC;E;hazy;heavycloud;evening;dry;new
703;Lousada - WRC;E;hazy;heavycloud;evening;damp;new
703;Lousada - WRC;E;norain;lightcloud;evening;dry;new
703;Lousada - WRC;E;norain;lightcloud;evening;damp;new
703;Lousada - WRC;O;norain;heavycloud;morning;dry;new
703;Lousada - WRC;O;norain;heavycloud;morning;damp;new
703;Lousada - WRC;O;norain;heavycloud;morning;wet;new
703;Lousada - WRC;O;lightrain;heavycloud;morning;dry;new
703;Lousada - WRC;O;lightrain;heavycloud;morning;damp;new
703;Lousada - WRC;O;lightrain;heavycloud;morning;wet;new
703;Lousada - WRC;O;heavyrain;heavycloud;morning;dry;new
703;Lousada - WRC;O;heavyrain;heavycloud;morning;damp;new
703;Lousada - WRC;O;heavyrain;heavycloud;morning;wet;new
703;Lousada - WRC;O;heavyfog;heavycloud;morning;dry;new
703;Lousada - WRC;O;heavyfog;heavycloud;morning;damp;new
703;Lousada - WRC;O;heavyfog;heavycloud;morning;wet;new
703;Lousada - WRC;E;heavyfog;heavycloud;evening;dry;new
703;Lousada - WRC;E;heavyfog;heavycloud;evening;damp;new
704;Lousada - RX;M;crisp;clear;morning;dry;new
704;Lousada - RX;M;hazy;clear;morning;dry;new
704;Lousada - RX;O;hazy;heavycloud;morning;dry;new
704;Lousada - RX;O;hazy;heavycloud;morning;damp;new
704;Lousada - RX;O;hazy;heavycloud;morning;wet;new
704;Lousada - RX;E;hazy;heavycloud;evening;dry;new
704;Lousada - RX;E;norain;lightcloud;evening;dry;new
704;Lousada - RX;O;norain;heavycloud;morning;dry;new
704;Lousada - RX;O;norain;heavycloud;morning;damp;new
704;Lousada - RX;O;norain;heavycloud;morning;wet;new
704;Lousada - RX;O;lightrain;heavycloud;morning;dry;new
704;Lousada - RX;O;lightrain;heavycloud;morning;damp;new
704;Lousada - RX;O;lightrain;heavycloud;morning;wet;new
704;Lousada - RX;O;heavyrain;heavycloud;morning;dry;new
704;Lousada - RX;O;heavyrain;heavycloud;morning;damp;new
704;Lousada - RX;O;heavyrain;heavycloud;morning;wet;new
704;Lousada - RX;O;heavyfog;heavycloud;morning;dry;new
704;Lousada - RX;O;heavyfog;heavycloud;morning;damp;new
704;Lousada - RX;O;heavyfog;heavycloud;morning;wet;new
704;Lousada - RX;E;heavyfog;heavycloud;evening;dry;new
705;Lousada - RG;M;crisp;clear;morning;dry;new
705;Lousada - RG;M;crisp;clear;morning;damp;new
705;Lousada - RG;M;hazy;clear;morning;dry;new
705;Lousada - RG;M;hazy;clear;morning;damp;new
705;Lousada - RG;O;hazy;heavycloud;morning;dry;new
705;Lousada - RG;O;hazy;heavycloud;morning;damp;new
705;Lousada - RG;O;hazy;heavycloud;morning;wet;new
705;Lousada - RG;E;hazy;heavycloud;evening;dry;new
705;Lousada - RG;E;hazy;heavycloud;evening;damp;new
705;Lousada - RG;E;norain;lightcloud;evening;dry;new
705;Lousada - RG;E;norain;lightcloud;evening;damp;new
705;Lousada - RG;O;norain;heavycloud;morning;dry;new
705;Lousada - RG;O;norain;heavycloud;morning;damp;new
705;Lousada - RG;O;norain;heavycloud;morning;wet;new
705;Lousada - RG;O;lightrain;heavycloud;morning;dry;new
